year month day hour minute second windspeed_ms
2015 6 28 6 15 5 11.458333
2015 6 28 7 15 5 10.598333
2015 6 28 8 15 5 10.291667
2015 6 28 9 15 5 9.880000
2015 6 28 10 15 5 9.426667
2015 6 28 11 15 5 8.871667
2015 6 28 12 15 5 8.975000
2015 6 28 13 15 5 7.056667
2015 6 28 14 15 5 7.446667
2015 6 28 15 15 5 8.850000
2015 6 28 16 15 5 9.146667
2015 6 28 17 15 5 8.181667
2015 6 28 18 15 5 8.336667
2015 6 28 19 15 5 8.153333
2015 6 28 20 15 5 8.425000
2015 6 28 21 15 5 8.620000
2015 6 28 22 15 5 7.353333
2015 6 28 23 15 5 6.830000
2015 6 29 0 15 5 7.398333
2015 6 29 1 15 5 7.483333
2015 6 29 2 15 5 6.761667
2015 6 29 3 15 5 6.688333
2015 6 29 4 15 5 5.946667
2015 6 29 5 15 5 5.320000
2015 6 29 6 15 5 3.770000
2015 6 29 7 15 5 3.853333
2015 6 29 8 15 5 3.911667
2015 6 29 9 15 5 3.035000
2015 6 29 10 15 5 2.795000
2015 6 29 11 15 5 4.071667
2015 6 29 12 15 5 3.488333
2015 6 29 13 15 5 3.913333
2015 6 29 14 15 5 2.760000
2015 6 29 15 15 5 2.025000
2015 6 29 16 15 5 1.440000
2015 6 29 17 15 5 1.056667
2015 6 29 18 15 5 1.061667
2015 6 29 19 15 5 1.168333
2015 6 29 20 15 5 1.978333
2015 6 29 21 15 5 3.603333
2015 6 29 22 15 5 4.555000
2015 6 29 23 15 5 4.815000
2015 6 30 0 15 5 4.641667
2015 6 30 1 15 5 4.845000
2015 6 30 2 15 5 4.703333
2015 6 30 3 15 5 4.770000
2015 6 30 4 15 5 5.175000
2015 6 30 5 15 5 4.943333
2015 6 30 6 15 5 4.386667
2015 6 30 7 15 5 5.360000
2015 6 30 8 15 5 6.086667
2015 6 30 9 15 5 6.315000
2015 6 30 10 15 5 6.165000
2015 6 30 11 15 5 6.068333
2015 6 30 12 15 5 5.915000
2015 6 30 13 15 5 6.800000
2015 6 30 14 15 5 6.733333
2015 6 30 15 15 5 6.856667
2015 6 30 16 15 5 7.196667
2015 6 30 17 15 5 8.538333
2015 6 30 18 15 5 10.311667
2015 6 30 19 15 5 11.353333
2015 6 30 20 15 5 12.000000
2015 6 30 21 15 5 12.760000
2015 6 30 22 15 5 12.873333
2015 6 30 23 15 5 13.493333
2015 7 1 0 15 5 13.896667
2015 7 1 1 15 5 13.468333
2015 7 1 2 15 5 11.246667
2015 7 1 3 15 5 10.736667
2015 7 1 4 15 5 9.488333
2015 7 1 5 15 5 4.961667
2015 7 1 6 15 5 6.443333
2015 7 1 7 15 5 7.598333
2015 7 1 8 15 5 8.806667
2015 7 1 9 15 5 9.038333
2015 7 1 10 15 5 9.391667
2015 7 1 11 15 5 9.316667
2015 7 1 12 15 5 9.615000
2015 7 1 13 15 5 8.448333
2015 7 1 14 15 5 7.106667
2015 7 1 15 15 5 6.708333
2015 7 1 16 15 5 5.966667
2015 7 1 17 15 5 6.286667
2015 7 1 18 15 5 6.621667
2015 7 1 19 15 5 7.350000
2015 7 1 20 15 5 7.516667
2015 7 1 21 15 5 8.171667
2015 7 1 22 15 5 9.000000
2015 7 1 23 15 5 7.566667
2015 7 2 0 15 5 6.961667
2015 7 2 1 15 5 6.170000
2015 7 2 2 15 5 5.556667
2015 7 2 3 15 5 6.471667
2015 7 2 4 15 5 7.540000
2015 7 2 5 15 5 8.231667
2015 7 2 6 15 5 7.330000
2015 7 2 7 15 5 6.455000
2015 7 2 8 15 5 6.513333
2015 7 2 9 15 5 6.423333
2015 7 2 10 15 5 7.991667
2015 7 2 11 15 5 7.680000
2015 7 2 12 15 5 7.505000
2015 7 2 13 15 5 7.571667
2015 7 2 14 15 5 7.188333
2015 7 2 15 15 5 8.493333
2015 7 2 16 15 5 9.276667
2015 7 2 17 15 5 9.473333
2015 7 2 18 15 5 9.670000
2015 7 2 19 15 5 10.688333
2015 7 2 20 15 5 8.670000
2015 7 2 21 15 5 10.625000
2015 7 2 22 15 5 7.563333
2015 7 2 23 15 5 9.683333
2015 7 3 0 15 5 8.098333
2015 7 3 1 15 5 6.021667
2015 7 3 2 15 5 4.671667
2015 7 3 3 15 5 4.350000
2015 7 3 4 15 5 1.966667
2015 7 3 5 15 5 1.093333
2015 7 3 6 15 5 3.015000
2015 7 3 7 15 5 7.625000
2015 7 3 8 15 5 7.116667
2015 7 3 9 15 5 6.935000
2015 7 3 10 15 5 5.951667
2015 7 3 11 15 5 4.695000
2015 7 3 12 15 5 4.691667
2015 7 3 13 15 5 4.435000
2015 7 3 14 15 5 3.918333
2015 7 3 15 15 5 2.915000
2015 7 3 16 15 5 2.458333
2015 7 3 17 15 5 3.660000
2015 7 3 18 15 5 3.106667
2015 7 3 19 15 5 3.963333
2015 7 3 20 15 5 5.146667
2015 7 3 21 15 5 6.660000
2015 7 3 22 15 5 7.238333
2015 7 3 23 15 5 7.540000
2015 7 4 0 15 5 7.950000
2015 7 4 1 15 5 8.158333
2015 7 4 2 15 5 8.725000
2015 7 4 3 15 5 9.873333
2015 7 4 4 15 5 9.003333
2015 7 4 5 15 5 8.805000
2015 7 4 6 15 5 8.530000
2015 7 4 7 15 5 9.043333
2015 7 4 8 15 5 10.226667
2015 7 4 9 15 5 11.115000
2015 7 4 10 15 5 12.555000
2015 7 4 11 15 5 13.381667
2015 7 4 12 15 5 11.698333
2015 7 4 13 15 5 9.870000
2015 7 4 14 15 5 9.603333
2015 7 4 15 15 5 9.246667
2015 7 4 16 15 5 6.980000
2015 7 4 17 15 5 3.421667
2015 7 4 18 15 5 2.771667
2015 7 4 19 15 5 1.416667
2015 7 4 20 15 5 0.820000
2015 7 4 21 15 5 3.140000
2015 7 4 22 15 5 4.088333
2015 7 4 23 15 5 3.228333
2015 7 5 0 15 5 5.926667
2015 7 5 1 15 5 11.251667
2015 7 5 2 15 5 12.181667
2015 7 5 3 15 5 8.575000
2015 7 5 4 15 5 6.786667
2015 7 5 5 15 5 6.136667
2015 7 5 6 15 5 3.585000
2015 7 5 7 15 5 3.986667
2015 7 5 8 15 5 3.218333
2015 7 5 9 15 5 3.573333
2015 7 5 10 15 5 2.706667
2015 7 5 11 15 5 2.185000
2015 7 5 12 15 5 2.866667
2015 7 5 13 15 5 4.065000
2015 7 5 14 15 5 4.601667
2015 7 5 15 15 5 4.690000
2015 7 5 16 15 5 4.550000
2015 7 5 17 15 5 4.315000
2015 7 5 18 15 5 4.005000
2015 7 5 19 15 5 3.916667
2015 7 5 20 15 5 4.136667
2015 7 5 21 15 5 4.745000
2015 7 5 22 15 5 5.351667
2015 7 5 23 15 5 4.940000
2015 7 6 0 15 5 6.141667
2015 7 6 1 15 5 6.283333
2015 7 6 2 15 5 6.780000
2015 7 6 3 15 5 6.763333
2015 7 6 4 15 5 5.860000
2015 7 6 5 15 5 3.120000
2015 7 6 6 15 5 1.411667
2015 7 6 7 15 5 2.336667
2015 7 6 8 15 5 8.638333
2015 7 6 9 15 5 7.655000
2015 7 6 10 15 5 4.526667
2015 7 6 11 15 5 5.236667
2015 7 6 12 15 5 6.356667
2015 7 6 13 15 5 5.108333
2015 7 6 14 15 5 5.893333
2015 7 6 15 15 5 7.396667
2015 7 6 16 15 5 8.530000
2015 7 6 17 15 5 9.178333
2015 7 6 18 15 5 9.198333
2015 7 6 19 15 5 9.081667
2015 7 6 20 15 5 8.248333
2015 7 6 21 15 5 6.546667
2015 7 6 22 15 5 7.903333
2015 7 6 23 15 5 10.040000
2015 7 7 0 15 5 10.115000
2015 7 7 1 15 5 11.030000
2015 7 7 2 15 5 10.990000
2015 7 7 3 15 5 10.731667
2015 7 7 4 15 5 9.758333
2015 7 7 5 15 5 7.850000
2015 7 7 6 15 5 7.806667
2015 7 7 7 15 5 8.485000
2015 7 7 8 15 5 8.598333
2015 7 7 9 15 5 8.536667
2015 7 7 10 15 5 8.610000
2015 7 7 11 15 5 8.633333
2015 7 7 12 15 5 8.403333
2015 7 7 13 15 5 8.180000
2015 7 7 14 15 5 7.835000
2015 7 7 15 15 5 7.846667
2015 7 7 16 15 5 9.315000
2015 7 7 17 15 5 10.101667
2015 7 7 18 15 5 10.238333
2015 7 7 19 15 5 10.256667
2015 7 7 20 15 5 10.090000
2015 7 7 21 15 5 10.471667
2015 7 7 22 15 5 11.351667
2015 7 7 23 15 5 11.713333
2015 7 8 0 15 5 11.118333
2015 7 8 1 15 5 11.590000
2015 7 8 2 15 5 12.301667
2015 7 8 3 15 5 11.698333
2015 7 8 4 15 5 11.073333
2015 7 8 5 15 5 10.790000
2015 7 8 6 15 5 10.596667
2015 7 8 7 15 5 10.278333
2015 7 8 8 15 5 9.916667
2015 7 8 9 15 5 10.038333
2015 7 8 10 15 5 9.566667
2015 7 8 11 15 5 9.240000
2015 7 8 12 15 5 8.771667
2015 7 8 13 15 5 9.041667
2015 7 8 14 15 5 9.600000
2015 7 8 15 15 5 10.293333
2015 7 8 16 15 5 10.908333
2015 7 8 17 15 5 11.386667
2015 7 8 18 15 5 12.265000
2015 7 8 19 15 5 11.791667
2015 7 8 20 15 5 12.111667
2015 7 8 21 15 5 11.776667
2015 7 8 22 15 5 11.235000
2015 7 8 23 15 5 11.688333
2015 7 9 0 15 5 10.041667
2015 7 9 1 15 5 9.198333
2015 7 9 2 15 5 10.025000
2015 7 9 3 15 5 9.995000
2015 7 9 4 15 5 10.015000
2015 7 9 5 15 5 9.500000
2015 7 9 6 15 5 12.195000
2015 7 9 7 15 5 9.591667
2015 7 9 8 15 5 9.673333
2015 7 9 9 15 5 9.393333
2015 7 9 10 15 5 9.985000
2015 7 9 11 15 5 9.575000
2015 7 9 12 15 5 9.326667
2015 7 9 13 15 5 7.828333
2015 7 9 14 15 5 7.071667
2015 7 9 15 15 5 5.928333
2015 7 9 16 15 5 5.151667
2015 7 9 17 15 5 4.806667
2015 7 9 18 15 5 5.370000
2015 7 9 19 15 5 8.115000
2015 7 9 20 15 5 9.601667
2015 7 9 21 15 5 11.076667
2015 7 9 22 15 5 10.541667
2015 7 9 23 15 5 11.181667
2015 7 10 0 15 5 10.785000
2015 7 10 1 15 5 11.590000
2015 7 10 2 15 5 12.138333
2015 7 10 3 15 5 12.601667
2015 7 10 4 15 5 12.968333
2015 7 10 5 15 5 12.813333
2015 7 10 6 15 5 13.276667
2015 7 10 7 15 5 13.625000
2015 7 10 8 15 5 12.511667
2015 7 10 9 15 5 11.048333
2015 7 10 10 15 5 10.408333
2015 7 10 11 15 5 9.868333
2015 7 10 12 15 5 8.170000
2015 7 10 13 15 5 6.966667
2015 7 10 14 15 5 7.280000
2015 7 10 15 15 5 7.975000
2015 7 10 16 15 5 7.095000
2015 7 10 17 15 5 5.881667
2015 7 10 18 15 5 6.205000
2015 7 10 19 15 5 6.441667
2015 7 10 20 15 5 6.423333
2015 7 10 21 15 5 5.683333
2015 7 10 22 15 5 4.270000
2015 7 10 23 15 5 4.341667
2015 7 11 0 15 5 4.131667
2015 7 11 1 15 5 1.583333
2015 7 11 2 15 5 0.928333
2015 7 11 3 15 5 3.540000
2015 7 11 4 15 5 3.968333
2015 7 11 5 15 5 2.733333
2015 7 11 6 15 5 2.471667
2015 7 11 7 15 5 3.571667
2015 7 11 8 15 5 2.906667
2015 7 11 9 15 5 1.658333
2015 7 11 10 15 5 3.446667
2015 7 11 11 15 5 3.560000
2015 7 11 12 15 5 2.850000
2015 7 11 13 15 5 3.661667
2015 7 11 14 15 5 4.768333
2015 7 11 15 15 5 4.668333
2015 7 11 16 15 5 4.803333
2015 7 11 17 15 5 5.941667
2015 7 11 18 15 5 8.123333
2015 7 11 19 15 5 9.130000
2015 7 11 20 15 5 7.825000
2015 7 11 21 15 5 6.955000
2015 7 11 22 15 5 8.190000
2015 7 11 23 15 5 9.256667
2015 7 12 0 15 5 9.971667
2015 7 12 1 15 5 9.765000
2015 7 12 2 15 5 9.065000
2015 7 12 3 15 5 8.186667
2015 7 12 4 15 5 8.511667
2015 7 12 5 15 5 8.916667
2015 7 12 6 15 5 8.988333
2015 7 12 7 15 5 9.590000
2015 7 12 8 15 5 8.515000
2015 7 12 9 15 5 8.126667
2015 7 12 10 15 5 7.160000
2015 7 12 11 15 5 7.093333
2015 7 12 12 15 5 7.293333
2015 7 12 13 15 5 7.758333
2015 7 12 14 15 5 7.821667
2015 7 12 15 15 5 7.808333
2015 7 12 16 15 5 7.548333
2015 7 12 17 15 5 7.078333
2015 7 12 18 15 5 7.128333
2015 7 12 19 15 5 6.941667
2015 7 12 20 15 5 6.743333
2015 7 12 21 15 5 6.065000
2015 7 12 22 15 5 5.948333
2015 7 12 23 15 5 5.720000
2015 7 13 0 15 5 5.910000
2015 7 13 1 15 5 5.206667
2015 7 13 2 15 5 4.270000
2015 7 13 3 15 5 3.680000
2015 7 13 4 15 5 2.873333
2015 7 13 5 15 5 2.365000
2015 7 13 6 15 5 1.821667
2015 7 13 7 15 5 1.071667
2015 7 13 8 15 5 0.986667
2015 7 13 9 15 5 1.581667
2015 7 13 10 15 5 1.208333
2015 7 13 11 15 5 1.946667
2015 7 13 12 15 5 2.125000
2015 7 13 13 15 5 2.431667
2015 7 13 14 15 5 3.111667
2015 7 13 15 15 5 3.670000
2015 7 13 16 15 5 4.231667
2015 7 13 17 15 5 5.786667
2015 7 13 18 15 5 6.943333
2015 7 13 19 15 5 8.190000
2015 7 13 20 15 5 6.721667
2015 7 13 21 15 5 5.930000
2015 7 13 22 15 5 6.796667
2015 7 13 23 15 5 7.781667
2015 7 14 0 15 5 7.341667
2015 7 14 1 15 5 6.638333
2015 7 14 2 15 5 7.580000
2015 7 14 3 15 5 9.101667
2015 7 14 4 15 5 8.220000
2015 7 14 5 15 5 7.775000
2015 7 14 6 15 5 8.018333
2015 7 14 7 15 5 7.833333
2015 7 14 8 15 5 6.145000
2015 7 14 9 15 5 6.080000
2015 7 14 10 15 5 8.015000
2015 7 14 11 15 5 10.125000
2015 7 14 12 15 5 9.985000
2015 7 14 13 15 5 8.623333
2015 7 14 14 15 5 7.698333
2015 7 14 15 15 5 7.715000
2015 7 14 16 15 5 9.828333
2015 7 14 17 15 5 7.358333
2015 7 14 18 15 5 9.181667
2015 7 14 19 15 5 9.863333
2015 7 14 20 15 5 10.220000
2015 7 14 21 15 5 11.061667
2015 7 14 22 15 5 10.276667
2015 7 14 23 15 5 10.063333
2015 7 15 0 15 5 10.988333
2015 7 15 1 15 5 11.500000
2015 7 15 2 15 5 13.533333
2015 7 15 3 15 5 12.053333
2015 7 15 4 15 5 12.265000
2015 7 15 5 15 5 11.991667
2015 7 15 6 15 5 11.913333
2015 7 15 7 15 5 10.618333
2015 7 15 8 15 5 10.438333
2015 7 15 9 15 5 9.943333
2015 7 15 10 15 5 9.833333
2015 7 15 11 15 5 8.145000
2015 7 15 12 15 5 7.175000
2015 7 15 13 15 5 7.098333
2015 7 15 14 15 5 6.075000
2015 7 15 15 15 5 5.133333
2015 7 15 16 15 5 3.311667
2015 7 15 17 15 5 3.153333
2015 7 15 18 15 5 2.633333
2015 7 15 19 15 5 3.340000
2015 7 15 20 15 5 4.933333
2015 7 15 21 15 5 7.861667
2015 7 15 22 15 5 6.791667
2015 7 15 23 15 5 7.333333
2015 7 16 0 15 5 5.891667
2015 7 16 1 15 5 5.921667
2015 7 16 2 15 5 5.118333
2015 7 16 3 15 5 4.066667
2015 7 16 4 15 5 3.008333
2015 7 16 5 15 5 2.383333
2015 7 16 6 15 5 3.770000
2015 7 16 7 15 5 5.816667
2015 7 16 8 15 5 9.053333
2015 7 16 9 15 5 9.598333
2015 7 16 10 15 5 8.918333
2015 7 16 11 15 5 9.433333
2015 7 16 12 15 5 9.466667
2015 7 16 13 15 5 8.586667
2015 7 16 14 15 5 8.443333
2015 7 16 15 15 5 7.695000
2015 7 16 16 15 5 7.725000
2015 7 16 17 15 5 7.993333
2015 7 16 18 15 5 8.438333
2015 7 16 19 15 5 8.891667
2015 7 16 20 15 5 8.581667
2015 7 16 21 15 5 8.818333
2015 7 16 22 15 5 8.421667
2015 7 16 23 15 5 8.581667
2015 7 17 0 15 5 8.471667
2015 7 17 1 15 5 8.250000
2015 7 17 2 15 5 7.805000
2015 7 17 3 15 5 7.585000
2015 7 17 4 15 5 6.795000
2015 7 17 5 15 5 6.170000
2015 7 17 6 15 5 5.086667
2015 7 17 7 15 5 4.600000
2015 7 17 8 15 5 4.411667
2015 7 17 9 15 5 4.675000
2015 7 17 10 15 5 3.990000
2015 7 17 11 15 5 4.135000
2015 7 17 12 15 5 3.965000
2015 7 17 13 15 5 4.211667
2015 7 17 14 15 5 3.841667
2015 7 17 15 15 5 3.788333
2015 7 17 16 15 5 3.878333
2015 7 17 17 15 5 4.523333
2015 7 17 18 15 5 5.200000
2015 7 17 19 15 5 5.261667
2015 7 17 20 15 5 5.663333
2015 7 17 21 15 5 5.506667
2015 7 17 22 15 5 5.620000
2015 7 17 23 15 5 6.193333
2015 7 18 0 15 5 5.645000
2015 7 18 1 15 5 5.048333
2015 7 18 2 15 5 4.860000
2015 7 18 3 15 5 5.043333
2015 7 18 4 15 5 4.958333
2015 7 18 5 15 5 4.616667
2015 7 18 6 15 5 4.271667
2015 7 18 7 15 5 3.741667
2015 7 18 8 15 5 4.045000
2015 7 18 9 15 5 3.741667
2015 7 18 10 15 5 3.883333
2015 7 18 11 15 5 3.811667
2015 7 18 12 15 5 3.935000
2015 7 18 13 15 5 4.558333
2015 7 18 14 15 5 4.496667
2015 7 18 15 15 5 4.611667
2015 7 18 16 15 5 6.010000
2015 7 18 17 15 5 7.298333
2015 7 18 18 15 5 7.966667
2015 7 18 19 15 5 9.063333
2015 7 18 20 15 5 9.770000
2015 7 18 21 15 5 10.011667
2015 7 18 22 15 5 9.525000
2015 7 18 23 15 5 10.006667
2015 7 19 0 15 5 6.785000
2015 7 19 1 15 5 5.182000
2015 7 19 2 15 5 2.701667
2015 7 19 3 15 5 2.783333
2015 7 19 4 15 5 8.026667
2015 7 19 5 15 5 8.626667
2015 7 19 6 15 5 8.615000
2015 7 19 7 15 5 8.648333
2015 7 19 8 15 5 8.420000
2015 7 19 9 15 5 7.673333
2015 7 19 10 15 5 6.793333
2015 7 19 11 15 5 5.548333
2015 7 19 12 15 5 3.945000
2015 7 19 13 15 5 4.220000
2015 7 19 14 15 5 3.805000
2015 7 19 15 15 5 2.481667
2015 7 19 16 15 5 2.851667
2015 7 19 17 15 5 3.086667
2015 7 19 18 15 5 4.343333
2015 7 19 19 15 5 5.293333
2015 7 19 20 15 5 6.398333
2015 7 19 21 15 5 8.605000
2015 7 19 22 15 5 9.705000
2015 7 19 23 15 5 8.856667
2015 7 20 0 15 5 9.423333
2015 7 20 1 15 5 9.816667
2015 7 20 2 15 5 11.488333
2015 7 20 3 15 5 11.935000
2015 7 20 4 15 5 9.728333
2015 7 20 5 15 5 10.485000
2015 7 20 6 15 5 8.400000
2015 7 20 7 15 5 7.436667
2015 7 20 8 15 5 5.876667
2015 7 20 9 15 5 5.333333
2015 7 20 10 15 5 6.250000
2015 7 20 11 15 5 6.818333
2015 7 20 12 15 5 6.556667
2015 7 20 13 15 5 6.025000
2015 7 20 14 15 5 5.621667
2015 7 20 15 15 5 5.803333
2015 7 20 16 15 5 7.011667
2015 7 20 17 15 5 8.638333
2015 7 20 18 15 5 9.141667
2015 7 20 19 15 5 9.760000
2015 7 20 20 15 5 10.151667
2015 7 20 21 15 5 9.155000
2015 7 20 22 15 5 9.043333
2015 7 20 23 15 5 9.106667
2015 7 21 0 15 5 7.783333
2015 7 21 1 15 5 4.493333
2015 7 21 2 15 5 5.296667
2015 7 21 3 15 5 5.398333
2015 7 21 4 15 5 6.445000
2015 7 21 5 15 5 7.200000
2015 7 21 6 15 5 7.998333
2015 7 21 7 15 5 10.156667
2015 7 21 8 15 5 10.085000
2015 7 21 9 15 5 7.961667
2015 7 21 10 15 5 8.271667
2015 7 21 11 15 5 7.960000
2015 7 21 12 15 5 6.878333
2015 7 21 13 15 5 7.718333
2015 7 21 14 15 5 8.086667
2015 7 21 15 15 5 8.348333
2015 7 21 16 15 5 8.793333
2015 7 21 17 15 5 10.325000
2015 7 21 18 15 5 10.676667
2015 7 21 19 15 5 10.110000
2015 7 21 20 15 5 8.303333
2015 7 21 21 15 5 10.293333
2015 7 21 22 15 5 11.498333
2015 7 21 23 15 5 8.961667
2015 7 22 0 15 5 8.105000
2015 7 22 1 15 5 6.855000
2015 7 22 2 15 5 7.390000
2015 7 22 3 15 5 7.981667
2015 7 22 4 15 5 7.831667
2015 7 22 5 15 5 8.398333
2015 7 22 6 15 5 7.695000
2015 7 22 7 15 5 8.421667
2015 7 22 8 15 5 8.288333
2015 7 22 9 15 5 10.268333
2015 7 22 10 15 5 10.598333
2015 7 22 11 15 5 10.295000
2015 7 22 12 15 5 8.523333
2015 7 22 13 15 5 7.711667
2015 7 22 14 15 5 7.725000
2015 7 22 15 15 5 5.860000
2015 7 22 16 15 5 4.771667
2015 7 22 17 15 5 3.998333
2015 7 22 18 15 5 2.431667
2015 7 22 19 15 5 1.858333
2015 7 22 20 15 5 2.065000
2015 7 22 21 15 5 1.290000
2015 7 22 22 15 5 1.493333
2015 7 22 23 15 5 1.183333
2015 7 23 0 15 5 1.058333
2015 7 23 1 15 5 1.683333
2015 7 23 2 15 5 2.403333
2015 7 23 3 15 5 3.838333
2015 7 23 4 15 5 4.025000
2015 7 23 5 15 5 3.933333
2015 7 23 6 15 5 3.610000
2015 7 23 7 15 5 3.881667
2015 7 23 8 15 5 4.181667
2015 7 23 9 15 5 3.996667
2015 7 23 10 15 5 4.006667
2015 7 23 11 15 5 3.881667
2015 7 23 12 15 5 3.050000
2015 7 23 13 15 5 2.825000
2015 7 23 14 15 5 2.735000
2015 7 23 15 15 5 1.870000
2015 7 23 16 15 5 2.438333
2015 7 23 17 15 5 2.386667
2015 7 23 18 15 5 2.475000
2015 7 23 19 15 5 3.541667
2015 7 23 20 15 5 4.103333
2015 7 23 21 15 5 3.011667
2015 7 23 22 15 5 3.435000
2015 7 23 23 15 5 2.375000
2015 7 24 0 15 5 2.316667
2015 7 24 1 15 5 3.176667
2015 7 24 2 15 5 2.083333
2015 7 24 3 15 5 2.133333
2015 7 24 4 15 5 2.720000
2015 7 24 5 15 5 3.638333
2015 7 24 6 15 5 4.253333
2015 7 24 7 15 5 3.050000
2015 7 24 8 15 5 1.958333
2015 7 24 9 15 5 1.413333
2015 7 24 10 15 5 3.495000
2015 7 24 11 15 5 7.053333
2015 7 24 12 15 5 7.385000
2015 7 24 13 15 5 6.880000
2015 7 24 14 15 5 5.808333
2015 7 24 15 15 5 5.563333
2015 7 24 16 15 5 5.973333
2015 7 24 17 15 5 6.191667
2015 7 24 18 15 5 5.598333
2015 7 24 19 15 5 5.023333
2015 7 24 20 15 5 3.703333
2015 7 24 21 15 5 2.813333
2015 7 24 22 15 5 1.993333
2015 7 24 23 15 5 1.855000
2015 7 25 0 15 5 1.266667
2015 7 25 1 15 5 1.255000
2015 7 25 2 15 5 1.440000
2015 7 25 3 15 5 3.073333
2015 7 25 4 15 5 3.231667
2015 7 25 5 15 5 2.955000
2015 7 25 6 15 5 3.326667
2015 7 25 7 15 5 3.231667
2015 7 25 8 15 5 2.771667
2015 7 25 9 15 5 2.916667
2015 7 25 10 15 5 3.908333
2015 7 25 11 15 5 4.211667
2015 7 25 12 15 5 4.711667
2015 7 25 13 15 5 4.883333
2015 7 25 14 15 5 4.271667
2015 7 25 15 15 5 3.693333
2015 7 25 16 15 5 3.460000
2015 7 25 17 15 5 2.666667
2015 7 25 18 15 5 2.618333
2015 7 25 19 15 5 2.116667
2015 7 25 20 15 5 2.223333
2015 7 25 21 15 5 2.945000
2015 7 25 22 15 5 3.855000
2015 7 25 23 15 5 4.153333
2015 7 26 0 15 5 4.633333
2015 7 26 1 15 5 4.863333
2015 7 26 2 15 5 5.508333
2015 7 26 3 15 5 5.336667
2015 7 26 4 15 5 4.841667
2015 7 26 5 15 5 3.785000
2015 7 26 6 15 5 2.926667
2015 7 26 7 15 5 2.478333
2015 7 26 8 15 5 2.206667
2015 7 26 9 15 5 2.158333
2015 7 26 10 15 5 1.841667
2015 7 26 11 15 5 2.071667
2015 7 26 12 15 5 2.893333
2015 7 26 13 15 5 3.343333
2015 7 26 14 15 5 3.428333
2015 7 26 15 15 5 3.421667
2015 7 26 16 15 5 3.960000
2015 7 26 17 15 5 4.788333
2015 7 26 18 15 5 5.023333
2015 7 26 19 15 5 5.338333
2015 7 26 20 15 5 5.338333
2015 7 26 21 15 5 5.541667
2015 7 26 22 15 5 6.305000
2015 7 26 23 15 5 6.315000
2015 7 27 0 15 5 6.116667
2015 7 27 1 15 5 6.148333
2015 7 27 2 15 5 6.840000
2015 7 27 3 15 5 6.953333
2015 7 27 4 15 5 7.008333
2015 7 27 5 15 5 6.798333
2015 7 27 6 15 5 6.375000
2015 7 27 7 15 5 6.001667
2015 7 27 8 15 5 5.938333
2015 7 27 9 15 5 6.026667
2015 7 27 10 15 5 5.636667
2015 7 27 11 15 5 4.926667
2015 7 27 12 15 5 4.456667
2015 7 27 13 15 5 3.140000
2015 7 27 14 15 5 3.871667
2015 7 27 15 15 5 4.231667
2015 7 27 16 15 5 5.251667
2015 7 27 17 15 5 5.521667
2015 7 27 18 15 5 4.591667
2015 7 27 19 15 5 4.398333
2015 7 27 20 15 5 5.268333
2015 7 27 21 15 5 6.018333
2015 7 27 22 15 5 6.905000
2015 7 27 23 15 5 7.408333
2015 7 28 0 15 5 6.900000
2015 7 28 1 15 5 6.733333
2015 7 28 2 15 5 6.046667
2015 7 28 3 15 5 5.841667
2015 7 28 4 15 5 5.505000
2015 7 28 5 15 5 5.505000
2015 7 28 6 15 5 5.441667
2015 7 28 7 15 5 4.878333
2015 7 28 8 15 5 4.408333
2015 7 28 9 15 5 3.073333
2015 7 28 10 15 5 2.975000
2015 7 28 11 15 5 2.531667
2015 7 28 12 15 5 3.183333
2015 7 28 13 15 5 2.941667
2015 7 28 14 15 5 4.093333
2015 7 28 15 15 5 4.780000
2015 7 28 16 25 5 5.338333
2015 7 28 17 25 5 5.385000
2015 7 28 18 25 5 5.395000
2015 7 28 19 25 5 4.766667
2015 7 28 20 25 5 4.130000
2015 7 28 21 25 5 4.315000
2015 7 28 22 25 5 5.061667
2015 7 28 23 25 5 5.545000
2015 7 29 0 25 5 5.908333
2015 7 29 1 25 5 5.613333
2015 7 29 2 25 5 5.541667
2015 7 29 3 25 5 5.796667
2015 7 29 4 25 5 6.156667
2015 7 29 5 25 5 5.821667
2015 7 29 6 25 5 5.466667
2015 7 29 7 25 5 5.093333
2015 7 29 8 25 5 4.423333
2015 7 29 9 25 5 4.316667
2015 7 29 10 25 5 4.320000
2015 7 29 11 25 5 4.540000
2015 7 29 12 25 5 3.480000
2015 7 29 13 25 5 3.060000
2015 7 29 14 25 5 3.250000
2015 7 29 15 25 5 3.516667
2015 7 29 16 25 5 3.065000
2015 7 29 17 25 5 2.730000
2015 7 29 18 25 5 2.950000
2015 7 29 19 25 5 3.776667
2015 7 29 20 25 5 4.426667
2015 7 29 21 25 5 5.726667
2015 7 29 22 25 5 6.181667
2015 7 29 23 25 5 6.720000
2015 7 30 0 25 5 6.596667
2015 7 30 1 25 5 7.203333
2015 7 30 2 25 5 7.123333
2015 7 30 3 25 5 7.293333
2015 7 30 4 25 5 6.340000
2015 7 30 5 25 5 4.866667
2015 7 30 6 25 5 4.893333
2015 7 30 7 25 5 5.965000
2015 7 30 8 25 5 4.770000
2015 7 30 9 25 5 4.495000
2015 7 30 10 25 5 3.978333
2015 7 30 11 25 5 3.958333
2015 7 30 12 25 5 4.850000
2015 7 30 13 25 5 4.458333
