hr,windspeed_ms,price_dollarsPerMWh,emissions_tonCO2PerMWh
6521,10.331667,40.670054,0.42
6522,10.565,29.162411,0.42
6523,11.446667,52.651004,0.42
6524,11.78,29.758635,0.42
6525,10.978333,28.246712,0.42
6526,10.995,24.141657,0.42
6527,10.858333,23.348822,0.42
6528,10.395,23.056971,0.42
6529,9.663333,22.224981,0.42
6530,10.125,18.731994,0.42
6531,9.271667,18.689072,0.42
6532,11.515,19.926119,0.42
6533,10.561667,26.921678,0.42
6534,11.045,33.520461,0.42
6535,10.436667,25.47004,0.42
6536,9.361667,24.008226,0.42
6537,7.053333,27.301755,0.42
6538,7.72,25.709491,0.42
6539,8.706667,25.478965,0.42
6540,8.751667,25.329233,0.42
6541,6.79,24.616799,0.42
6542,7.405,41.867197,0.42
6543,6.145,35.136298,0.42
6544,5.871667,30.947712,0.42
6545,6.798333,37.278778,0.42
6546,7.903333,36.078676,0.42
6547,5.655,39.613072,0.42
6548,5.266667,29.59968,0.42
6549,4.733333,26.626781,0.42
6550,5.268333,21.549479,0.42
6551,3.116667,11.057095,0.42
6552,1.658333,16.196859,0.42
6553,1.118333,20.216223,0.42
6554,1.653333,17.944413,0.42
6555,4.0475,17.567872,0.42
6556,7.3,18.54199,0.42
6557,10.753333,22.550421,0.42
6558,10.036667,38.627075,0.42
6559,11.09,22.373483,0.42
6560,11.88,21.44343,0.42
6561,10.735,20.177499,0.42
6562,10.025,27.950246,0.42
6563,9.32,32.107917,0.42
6564,13.42,48.086089,0.42
6565,14.565,42.374974,0.42
6566,13.27,874.209103,0.42
6567,14.402,846.929095,0.42
6568,15.183333,430.798104,0.42
6569,16.413333,522.553855,0.42
6570,15.468333,30.214478,0.42
6571,15.911667,30.053591,0.42
6572,15.465,28.601673,0.42
6573,16.246667,26.006804,0.42
6574,16.348333,24.570844,0.42
6575,18.036667,23.421555,0.42
6576,19.536667,19.537905,0.42
6577,18.991667,19.424383,0.42
6578,19.611667,17.200107,0.42
6579,20.101667,16.688439,0.42
6580,19.843333,18.17049,0.42
6581,18.828333,20.832894,0.42
6582,17.546667,26.674742,0.42
6583,17.333333,23.558078,0.42
6584,17.29,22.686187,0.42
6585,17.291667,23.656215,0.42
6586,17.655,24.180069,0.42
6587,17.2625,26.019108,0.42
6588,18.278333,30.152076,0.42
6589,18.475,39.685349,0.42
6590,17.74,51.858777,0.42
6591,19.215,152.504331,0.42
6592,19.161667,245.36472,0.42
6593,19.316667,105.296658,0.42
6594,19.016667,30.462377,0.42
6595,18.101667,31.527199,0.42
6596,18.718333,27.46409,0.42
6597,17.97,25.327087,0.42
6598,18.215,24.333375,0.42
6599,16.686667,27.236152,0.42
6600,15.7,21.693011,0.42
6601,13.316667,23.577528,0.42
6602,11.126667,19.372619,0.42
6603,5.905,19.415206,0.42
6604,7.456667,20.577786,0.42
6605,11.786667,21.888326,0.42
6606,11.831667,25.331705,0.42
6607,11.426667,22.838309,0.42
6608,12.373333,24.850391,0.42
6609,11.02,25.865829,0.42
6610,11.006667,24.283125,0.42
6611,12.023333,37.31818,0.42
6612,11.02,35.72932,0.42
6613,11.751667,119.047558,0.42
6614,12.536667,32.052176,0.42
6615,12.79,63.509892,0.42
6616,11.301667,57.951878,0.42
6617,11.491667,51.584935,0.42
6618,11.188333,40.03719,0.42
6619,11.958333,28.876937,0.42
6620,13.003333,23.943176,0.42
6621,14.706667,23.650461,0.42
6622,15.823333,23.092478,0.42
6623,16.943333,19.171761,0.42
6624,17.95,17.16536,0.42
6625,17.805,16.300507,0.42
6626,18.325,15.566031,0.42
6627,18.551667,15.448209,0.42
6628,18.43,14.920453,0.42
6629,18.555,18.484926,0.42
6630,18.4,21.765515,0.42
6631,18.791667,20.318689,0.42
6632,19.365,20.67041,0.42
6633,18.14,21.634216,0.42
6634,18.316667,20.759211,0.42
6635,19.071667,23.798214,0.42
6636,18.501667,23.202773,0.42
6637,18.435,25.530969,0.42
6638,19.488333,26.338789,0.42
6639,20.291667,25.297289,0.42
6640,19.6,25.236357,0.42
6641,20.155,23.060367,0.42
6642,19.395,20.956525,0.42
6643,19.446667,21.587259,0.42
6644,18.915,16.742621,0.42
6645,19.786667,17.115062,0.42
6646,19.198333,17.637681,0.42
6647,18.396667,14.486479,0.42
6648,18.446667,16.481112,0.42
6649,17.58,18.698152,0.42
6650,17.376667,15.624711,0.42
6651,18.275,13.965422,0.42
6652,17.87,13.907782,0.42
6653,18.153333,13.86626,0.42
6654,17.593333,14.261303,0.42
6655,16.871667,14.565528,0.42
6656,16.15,15.076317,0.42
6657,16.4025,14.998809,0.42
6658,16.965,14.340084,0.42
6659,17.476667,16.502608,0.42
6660,17.485,17.872445,0.42
6661,18.255,18.571115,0.42
6662,17.65,17.43377,0.42
6663,16.05,19.416497,0.42
6664,15.865,20.47636,0.42
6665,15.698333,21.273271,0.42
6666,14.815,21.294988,0.42
6667,14.076667,23.647384,0.42
6668,13.525,19.27094,0.42
6669,13.525,15.794635,0.42
6670,13.926667,20.158855,0.42
6671,14.348333,16.351957,0.42
6672,14.78,19.689252,0.42
6673,14.283333,18.980683,0.42
6674,13.561667,13.363056,0.42
6675,13.72,9.999407,0.42
6676,13.715,10.220769,0.42
6677,13.783333,12.837302,0.42
6678,13.691667,10.493042,0.42
6679,13.371667,10.798702,0.42
6680,12.38,21.243203,0.42
6681,12.608333,18.671394,0.42
6682,12.771667,18.18473,0.42
6683,12.9225,19.658506,0.42
6684,12.9225,20.036089,0.42
6685,12.9225,20.057168,0.42
6686,9.896667,22.182284,0.42
6687,9.961667,22.720872,0.42
6688,10.716667,22.21352,0.42
6689,10.721667,21.922389,0.42
6690,10.7,24.802522,0.42
6691,10.651667,41.726619,0.42
6692,10.208333,22.973823,0.42
6693,9.381667,21.473326,0.42
6694,8.918333,21.328406,0.42
6695,7.925,18.756466,0.42
6696,7.165,18.17436,0.42
6697,6.483333,14.008208,0.42
6698,6.515,14.25658,0.42
6699,4.893333,14.285075,0.42
6700,3.98,20.299661,0.42
6701,3.38,22.914565,0.42
6702,2.583333,52.471781,0.42
6703,2.693333,25.333829,0.42
6704,3.255,22.787971,0.42
6705,3.555,50.69872,0.42
6706,4.653333,27.500257,0.42
6707,4.525,43.640154,0.42
6708,4.855,27.367778,0.42
6709,4.836667,29.537927,0.42
6710,6.033333,25.030449,0.42
6711,7.796667,23.583933,0.42
6712,8.723333,29.319736,0.42
6713,6.941667,29.490109,0.42
6714,6.105,41.741578,0.42
6715,4.44,96.465422,0.42
6716,2.955,25.721998,0.42
6717,1.166667,23.420863,0.42
6718,1.203333,26.379782,0.42
6719,2.175,13.77591,0.42
6720,2.923333,14.321301,0.42
6721,3.473333,6.715254,0.42
6722,3.465,13.06514,0.42
6723,3.71,12.378783,0.42
6724,3.245,14.871056,0.42
6725,2.953333,17.166149,0.42
6726,2.616667,18.869762,0.42
6727,2.54,26.40627,0.42
6728,3.138333,22.478321,0.42
6729,3.206667,21.688425,0.42
6730,3.18,23.736731,0.42
6731,3.341667,23.726059,0.42
6732,3.545,24.802625,0.42
6733,3.84,21.589154,0.42
6734,3.85,23.17544,0.42
6735,3.263333,20.355692,0.42
6736,2.611667,23.062479,0.42
6737,2.001667,24.852951,0.42
6738,1.435,22.884273,0.42
6739,1.78,23.93879,0.42
6740,1.236667,25.523784,0.42
6741,1.341667,20.957531,0.42
6742,2.633333,13.65481,0.42
6743,3.421667,1.293998,0.42
6744,3.398333,12.998164,0.42
6745,3.725,13.850996,0.42
6746,3.75,14.286083,0.42
6747,4.043333,15.258982,0.42
6748,3.875,18.9328,0.42
6749,3.92,23.654975,0.42
6750,4.221667,23.692686,0.42
6751,4.628333,21.514914,0.42
6752,5.2,21.261364,0.42
6753,5.521667,22.658653,0.42
6754,6.183333,69.788639,0.42
6755,5.783333,20.962586,0.42
6756,6.523333,21.022539,0.42
6757,7.748333,23.105022,0.42
6758,9.095,46.856674,0.42
6759,9.025,23.540476,0.42
6760,9.55,26.508798,0.42
6761,10.468333,26.347713,0.42
6762,11.04,22.546738,0.42
6763,10.645,20.968267,0.42
6764,10.916667,20.813401,0.42
6765,10.671667,21.30271,0.42
6766,11.346667,15.542831,0.42
6767,10.505,17.712652,0.42
6768,9.765,17.016355,0.42
6769,10.015,15.050679,0.42
6770,9.8825,15.054651,0.42
6771,9.816667,15.955858,0.42
6772,9.598333,18.664452,0.42
6773,8.695,24.577838,0.42
6774,7.21,20.919164,0.42
6775,6.82,23.555154,0.42
6776,5.501667,14.025358,0.42
6777,4.941667,17.19716,0.42
6778,8.053333,23.90439,0.42
6779,9.228333,26.308117,0.42
6780,10.653333,30.80443,0.42
6781,10.682,35.222266,0.42
6782,11.158333,22.439346,0.42
6783,12.283333,22.664016,0.42
6784,10.8,21.524224,0.42
6785,10.501667,24.208513,0.42
6786,10.126667,23.113765,0.42
6787,10.401667,24.167329,0.42
6788,10.088333,27.420051,0.42
6789,8.626667,26.045691,0.42
6790,8.655,21.318937,0.42
6791,8.273333,18.03951,0.42
6792,8.173333,14.045371,0.42
6793,8.751667,13.169354,0.42
6794,8.651667,13.261643,0.42
6795,8.831667,12.648319,0.42
6796,9.296667,13.351483,0.42
6797,9.073333,19.598632,0.42
6798,9.323333,20.939886,0.42
6799,9.641667,21.697818,0.42
6800,9.331667,21.404469,0.42
6801,9.371667,20.016419,0.42
6802,8.73,26.002842,0.42
6803,7.916667,20.361247,0.42
6804,8.165,21.795881,0.42
6805,8.688333,23.296042,0.42
6806,10.026667,23.366595,0.42
6807,10.113333,23.087455,0.42
6808,9.221667,23.455663,0.42
6809,8.421667,27.352156,0.42
6810,9.165,20.683067,0.42
6811,9.966667,21.335701,0.42
6812,8.891667,20.690957,0.42
6813,6.563333,19.547433,0.42
6814,5.511667,19.222644,0.42
6815,4.343333,17.344598,0.42
6816,3.85,14.480492,0.42
6817,2.896667,18.573236,0.42
6818,3.305,15.921356,0.42
6819,3.183333,16.114571,0.42
6820,3.206667,16.097515,0.42
6821,2.49,15.411838,0.42
6822,2.875,15.834477,0.42
6823,2.875,19.388953,0.42
6824,2.875,20.245207,0.42
6825,2.875,22.038647,0.42
6826,3.26,13.233761,0.42
6827,3.26,13.53729,0.42
6828,5.31,16.902887,0.42
6829,4.615,17.211141,0.42
6830,3.885,14.827973,0.42
6831,4.201667,14.373092,0.42
6832,4.686667,16.178611,0.42
6833,5.296667,17.679586,0.42
6834,4.785,23.791794,0.42
6835,5.326667,23.402068,0.42
6836,3.613333,17.501808,0.42
6837,4.17,16.443582,0.42
6838,3.341667,13.99884,0.42
6839,3.44,17.301425,0.42
6840,2.748333,14.36843,0.42
6841,1.075,14.521817,0.42
6842,2.543333,12.424082,0.42
6843,1.673333,11.561931,0.42
6844,3.475,11.831807,0.42
6845,6.39,13.449855,0.42
6846,8.148333,14.214221,0.42
6847,9.015,15.139126,0.42
6848,10.201667,14.732456,0.42
6849,9.951667,18.868885,0.42
6850,10.03,17.62049,0.42
6851,9.863333,16.668406,0.42
6852,10.065,17.431033,0.42
6853,10.5,16.777977,0.42
6854,11.263333,13.956333,0.42
6855,11.936667,14.238678,0.42
6856,12.713333,17.366949,0.42
6857,12.465,17.765608,0.42
6858,12.398333,21.830036,0.42
6859,11.475,54.707713,0.42
6860,10.383333,53.589691,0.42
6861,11.298333,19.852504,0.42
6862,11.425,19.191006,0.42
6863,10.798333,15.946874,0.42
6864,10,16.410297,0.42
6865,10.708333,20.41994,0.42
6866,10.91,15.674363,0.42
6867,12.535,14.878898,0.42
6868,12.373333,14.694518,0.42
6869,11.323333,22.85423,0.42
6870,11.45,22.248556,0.42
6871,10.06,21.44255,0.42
6872,10.061667,48.767085,0.42
6873,8.893333,26.235957,0.42
6874,8.473333,21.925255,0.42
6875,7.93,21.346925,0.42
6876,7.416667,22.032203,0.42
6877,6.773333,22.818952,0.42
6878,6.165,181.894699,0.42
6879,5.261667,43.732108,0.42
6880,3.965,108.205918,0.42
6881,3.005,34.045122,0.42
6882,1.936667,26.658146,0.42
6883,2.01,41.816016,0.42
6884,2.666667,24.223454,0.42
6885,2.525,22.796475,0.42
6886,1.88,19.380017,0.42
6887,1.738333,25.013823,0.42
6888,1.418333,15.563011,0.42
6889,2.165,15.617285,0.42
6890,2.356667,1.516196,0.42
6891,2.556667,13.779142,0.42
6892,3.728333,14.596011,0.42
6893,10.041667,22.502045,0.42
6894,8.71,28.750708,0.42
6895,5.553333,19.871526,0.42
6896,5.495,20.599042,0.42
6897,5.623333,22.894249,0.42
6898,4.661667,27.573905,0.42
6899,3.865,31.063403,0.42
6900,3.44,40.605811,0.42
6901,3.02,27.8367,0.42
6902,3.616667,31.044445,0.42
6903,4.398333,25.512986,0.42
6904,4.655,41.692217,0.42
6905,3.851667,44.294245,0.42
6906,2.52,40.163369,0.42
6907,1.653333,30.781046,0.42
6908,1.808333,28.77784,0.42
6909,2.023333,20.648492,0.42
6910,2.418333,17.50485,0.42
6911,3.35,18.355903,0.42
6912,4.326667,15.193203,0.42
6913,5.27,14.605293,0.42
6914,6.138333,13.794311,0.42
6915,6.505,13.738407,0.42
6916,7.328333,14.849246,0.42
6917,5.961667,17.00582,0.42
6918,6.871667,19.862802,0.42
6919,7.708333,30.906323,0.42
6920,8.883333,38.105463,0.42
6921,9.575,51.403502,0.42
6922,9.673333,30.91163,0.42
6923,10.191667,38.847145,0.42
6924,10.506667,28.552282,0.42
6925,10.298333,33.714501,0.42
6926,9.118333,31.826699,0.42
6927,7.731667,26.691716,0.42
6928,6.815,20.681667,0.42
6929,5.275,22.210272,0.42
6930,6.621667,28.206623,0.42
6931,6.282,25.738742,0.42
6932,4.315,33.81722,0.42
6933,3.985,27.996623,0.42
6934,6.646667,23.003988,0.42
6935,7.495,40.8619,0.42
6936,6.456667,17.078913,0.42
6937,5.49,16.849335,0.42
6938,5.848333,16.695044,0.42
6939,5.588333,15.528676,0.42
6940,4.781667,17.993565,0.42
6941,4.156667,30.87867,0.42
6942,3.57,48.127507,0.42
6943,3.89,22.130426,0.42
6944,4.605,23.035804,0.42
6945,5.316667,24.150152,0.42
6946,4.888333,22.166045,0.42
6947,4.581667,21.588642,0.42
6948,3.271667,22.25261,0.42
6949,3.188333,24.248651,0.42
6950,3.633333,20.040511,0.42
6951,4.471667,20.559237,0.42
6952,5.081667,22.639229,0.42
6953,4.67,22.599555,0.42
6954,4.73,40.771084,0.42
6955,5.165,29.201883,0.42
6956,5.081667,41.201273,0.42
6957,4.775,25.532957,0.42
6958,5.173333,24.115369,0.42
6959,5.663333,20.547473,0.42
6960,9.635,19.224108,0.42
6961,10.91,21.034503,0.42
6962,11.096667,19.607557,0.42
6963,11.16,21.091695,0.42
6964,12.088333,25.880125,0.42
6965,12.173333,27.271381,0.42
6966,10.975,37.486406,0.42
6967,10.133333,75.316143,0.42
6968,10.373333,31.966266,0.42
6969,10.903333,23.676759,0.42
6970,10.596667,23.791191,0.42
6971,10.48,21.68357,0.42
6972,10.988333,21.221249,0.42
6973,10.251667,29.435843,0.42
6974,9.116667,19.437011,0.42
6975,8.206667,19.747596,0.42
6976,7.783333,20.886554,0.42
6977,7.625,23.267376,0.42
6978,8.008333,24.247382,0.42
6979,9.331667,29.066364,0.42
6980,9.461667,21.938949,0.42
6981,9.625,24.62331,0.42
6982,11.331667,29.958678,0.42
6983,11.666667,26.100816,0.42
6984,12.22,20.634434,0.42
6985,11.92,39.300758,0.42
6986,11.798333,51.246073,0.42
6987,11.446667,27.429599,0.42
6988,10.103333,31.435561,0.42
6989,10.77,20.088808,0.42
6990,11.225,29.073902,0.42
6991,10.553333,32.604955,0.42
6992,9.935,28.140606,0.42
6993,9.991667,29.909045,0.42
6994,9.765,32.999441,0.42
6995,9.25,24.665016,0.42
6996,8.77,22.155987,0.42
6997,8.543333,26.808385,0.42
6998,7.671667,26.469987,0.42
6999,7.03,24.972161,0.42
7000,6.186667,21.524406,0.42
7001,5.426,21.920021,0.42
7002,5.67,42.263718,0.42
7003,5.67,23.333376,0.42
7004,5.67,23.221175,0.42
7005,3.79,26.404074,0.42
7006,3.79,24.917022,0.42
7007,1.9375,22.628769,0.42
7008,1.64,36.063656,0.42
7009,1.483333,18.389328,0.42
7010,2.348333,19.110132,0.42
7011,3.073333,19.467641,0.42
7012,4.221667,20.117345,0.42
7013,4.263333,22.708192,0.42
7014,4.195,26.198598,0.42
7015,4.288333,23.035223,0.42
7016,5.105,21.669882,0.42
7017,5.913333,24.235835,0.42
7018,6.368333,37.630681,0.42
7019,6.613333,26.029923,0.42
7020,6.466667,40.320679,0.42
7021,6.34,26.592528,0.42
7022,5.841667,31.558925,0.42
7023,5.861667,39.383207,0.42
7024,4.971667,25.584334,0.42
7025,4.368333,24.75147,0.42
7026,4.378333,27.844352,0.42
7027,5.12,34.830036,0.42
7028,4.998333,42.554454,0.42
7029,6.306667,29.375601,0.42
7030,7.068333,27.270926,0.42
7031,6.203333,25.855874,0.42
7032,6.133333,37.475475,0.42
7033,6.673333,21.494558,0.42
7034,7.14,18.56678,0.42
7035,7.388333,22.338056,0.42
7036,6.071667,25.564921,0.42
7037,5.706667,24.045585,0.42
7038,5.036667,249.45726,0.42
7039,4.768333,25.342657,0.42
7040,4.336667,21.458175,0.42
7041,4.115,30.023918,0.42
7042,3.885,21.861766,0.42
7043,3.541667,23.27085,0.42
7044,2.906667,25.335496,0.42
7045,2.846667,30.56162,0.42
7046,2.091667,21.329376,0.42
7047,1.773333,19.059075,0.42
7048,1.875,23.695028,0.42
7049,1.913333,27.663488,0.42
7050,2.331667,29.100257,0.42
7051,3.483333,33.161236,0.42
7052,4.183333,25.106974,0.42
7053,5.536667,22.975571,0.42
7054,4.96,32.753794,0.42
7055,4.515,25.582246,0.42
7056,4.76,21.393937,0.42
7057,4.76,18.145748,0.42
7058,4.76,17.323382,0.42
7059,5.005,19.491699,0.42
7060,5.005,19.38243,0.42
7061,5.876667,23.769454,0.42
7062,5.73,19.587887,0.42
7063,5.843333,42.797498,0.42
7064,5.445,26.215435,0.42
7065,3.793333,25.167809,0.42
7066,3.645,28.316413,0.42
7067,4.483333,25.582213,0.42
7068,3.916667,22.437647,0.42
7069,3.721667,24.943199,0.42
7070,3.678333,23.605619,0.42
7071,4.036667,27.142238,0.42
7072,4.018333,24.432011,0.42
7073,3.543333,23.481521,0.42
7074,5.131667,47.503067,0.42
7075,5.448333,77.842331,0.42
7076,7.105,34.03338,0.42
7077,7.53,27.990526,0.42
7078,8.091667,22.83379,0.42
7079,8.363333,23.62666,0.42
7080,7.778333,20.657812,0.42
7081,8.273333,22.077514,0.42
7082,8.448333,19.56613,0.42
7083,8.758333,20.760794,0.42
7084,9.09,21.374204,0.42
7085,9.23,20.33854,0.42
7086,8.576667,49.326354,0.42
7087,7.016667,72.806809,0.42
7088,6.356667,23.867467,0.42
7089,5.425,23.782703,0.42
7090,5.208333,24.619689,0.42
7091,4.843333,24.682401,0.42
7092,5.52,24.777102,0.42
7093,7.11,23.039408,0.42
7094,8.611667,22.204847,0.42
7095,10.385,24.927958,0.42
7096,11.11,25.373478,0.42
7097,10.586667,23.777866,0.42
7098,8.58,32.055793,0.42
7099,8.07,25.661561,0.42
7100,7.79,28.136115,0.42
7101,7.316667,24.763129,0.42
7102,7.433333,23.071128,0.42
7103,7.31,28.778165,0.42
7104,7.21,20.908889,0.42
7105,8.516667,23.64709,0.42
7106,8.875,21.625274,0.42
7107,9.05,21.643678,0.42
7108,8.78,22.378611,0.42
7109,8.32,21.517285,0.42
7110,7.99,23.463118,0.42
7111,7.766667,26.773716,0.42
7112,7.79,29.418801,0.42
7113,7.91,33.925001,0.42
7114,6.92,35.295593,0.42
7115,6.298333,23.764629,0.42
7116,6.305,42.899023,0.42
7117,6.403333,26.63664,0.42
7118,7.431667,26.685,0.42
7119,8.025,24.582728,0.42
7120,6.675,25.330454,0.42
7121,6.02,26.771287,0.42
7122,5.646667,34.930332,0.42
7123,5.516667,36.288497,0.42
7124,4.55,25.097324,0.42
7125,4.895,26.777514,0.42
7126,5.093333,24.7181,0.42
7127,4.538333,22.319137,0.42
7128,4.686667,23.080029,0.42
7129,4.256667,25.028022,0.42
7130,4.643333,24.71811,0.42
7131,3.876667,26.018765,0.42
7132,3.28,26.361759,0.42
7133,3.47,22.855328,0.42
7134,3.016667,23.478933,0.42
7135,2.761667,26.504386,0.42
7136,2.516667,30.307603,0.42
7137,2.596667,31.442738,0.42
7138,2.786667,28.887893,0.42
7139,3.373333,34.611171,0.42
7140,3.713333,27.584712,0.42
7141,4.685,24.924574,0.42
7142,6.235,21.895818,0.42
7143,6.388333,23.810378,0.42
7144,6.336667,24.728963,0.42
7145,5.338333,22.936972,0.42
7146,4.496667,33.736752,0.42
7147,3.44,24.018788,0.42
7148,2.33,23.107659,0.42
7149,4.08,27.762138,0.42
7150,5.373333,22.431005,0.42
7151,5.773333,22.139187,0.42
7152,6.811667,22.407276,0.42
7153,7.641667,23.623792,0.42
7154,7.226667,21.386975,0.42
7155,6.923333,20.474951,0.42
7156,9.653333,19.943312,0.42
7157,10.755,21.734072,0.42
7158,11.016667,20.671189,0.42
7159,11.323333,36.129386,0.42
7160,12.08,20.074162,0.42
7161,11.83,21.832012,0.42
7162,11.808333,23.322926,0.42
7163,11.891667,23.822414,0.42
7164,11.54,23.841644,0.42
7165,11.83,23.05526,0.42
7166,11.191667,19.496373,0.42
7167,11.558333,18.259441,0.42
7168,10.661667,19.021009,0.42
7169,10.545,19.417194,0.42
7170,10.678333,21.966699,0.42
7171,10.103333,20.891841,0.42
7172,10.66,18.3535,0.42
7173,10.66,18.735176,0.42
7174,10.66,17.920899,0.42
7175,10.41,15.97463,0.42
7176,10.828333,12.894558,0.42
7177,11.292,13.483016,0.42
7178,10.66,11.906216,0.42
7179,10.66,11.285373,0.42
7180,10.66,11.637906,0.42
7181,10.41,11.649599,0.42
7182,10.828333,11.872802,0.42
7183,11.292,15.679476,0.42
7184,11.292,21.381655,0.42
7185,10.9,21.089179,0.42
7186,11.338333,23.783672,0.42
7187,10.97,22.18153,0.42
7188,11.036667,23.314627,0.42
7189,10.823333,23.050405,0.42
7190,11.083333,23.865509,0.42
7191,12.115,23.159755,0.42
7192,13.071667,24.025246,0.42
7193,13.488333,25.948879,0.42
7194,13.443333,24.639611,0.42
7195,13.236667,31.849677,0.42
7196,12.181667,23.88671,0.42
7197,11.826667,21.780156,0.42
7198,13.49,19.019894,0.42
7199,13.103333,17.559307,0.42
7200,13.323333,15.738751,0.42
7201,12.605,15.877966,0.42
7202,12.703333,15.558763,0.42
7203,10.395,16.864831,0.42
7204,9.23,19.709018,0.42
7205,10.832,19.718721,0.42
7206,10.801667,24.492252,0.42
7207,11.7,25.901722,0.42
7208,11.906667,23.25335,0.42
7209,11.803333,23.977441,0.42
7210,12.938333,22.603253,0.42
7211,14.138333,24.608209,0.42
7212,14.408333,23.896029,0.42
7213,14.238333,25.162247,0.42
7214,13.69,30.554907,0.42
7215,12,26.246139,0.42
7216,13.415,26.430325,0.42
7217,15.041667,25.65976,0.42
7218,14.81,28.395402,0.42
7219,14.59,27.13606,0.42
7220,15.738333,26.05663,0.42
7221,17.373333,24.802196,0.42
7222,15.58,22.633548,0.42
7223,16.078333,20.122957,0.42
7224,15.444,19.506858,0.42
7225,16.14,19.805012,0.42
7226,14.916667,17.526119,0.42
7227,16.255,17.195077,0.42
7228,15.563333,19.462628,0.42
7229,15.673333,24.430459,0.42
7230,15.518333,25.970515,0.42
7231,14.666667,30.813997,0.42
7232,12.526667,22.953526,0.42
7233,11.336667,29.283571,0.42
7234,10.521667,30.28854,0.42
7235,10.668333,32.60035,0.42
7236,10.88,27.515856,0.42
7237,10.935,29.116491,0.42
7238,10.813333,24.593751,0.42
7239,10.133333,25.135831,0.42
7240,9.146667,26.424685,0.42
7241,10.388333,26.130638,0.42
7242,10.15,37.68544,0.42
7243,9.803333,47.673844,0.42
7244,9.546667,30.489998,0.42
7245,6.063333,30.436749,0.42
7246,7.8,24.75861,0.42
7247,8.806667,22.804065,0.42
7248,9.13,20.713585,0.42
7249,8.796667,21.61463,0.42
7250,8.956667,21.173639,0.42
7251,8.72,19.871373,0.42
7252,7.753333,23.128406,0.42
7253,5.451667,26.467114,0.42
7254,5.215,30.216444,0.42
7255,4.623333,38.915034,0.42
7256,5.3,32.306631,0.42
7257,6.66,36.938586,0.42
7258,6.406667,32.678928,0.42
7259,8.61,39.856811,0.42
7260,9.965,26.077322,0.42
7261,9.965,50.339066,0.42
7262,9.36,24.818871,0.42
7263,9.383333,25.856606,0.42
7264,9.21,43.162934,0.42
7265,8.03,26.712384,0.42
7266,8.885,30.358054,0.42
7267,8.541667,42.19722,0.42
7268,8.053333,27.502155,0.42
7269,7.943333,27.816414,0.42
7270,7.523333,25.980023,0.42
7271,8.116667,25.307826,0.42
7272,8.965,23.311605,0.42
7273,9.088333,20.532502,0.42
7274,9.02,21.038856,0.42
7275,8.78,21.581036,0.42
7276,8.675,23.550745,0.42
7277,6.781667,23.152041,0.42
7278,4.79,26.135511,0.42
7279,4.315,34.675123,0.42
7280,4.366667,25.342294,0.42
7281,4.328333,33.120687,0.42
7282,4.166667,26.193408,0.42
7283,3.505,29.537345,0.42
7284,3.375,26.189795,0.42
7285,2.855,25.952358,0.42
7286,1.95,25.478964,0.42
7287,1.643333,24.831067,0.42
7288,1.561667,24.5645,0.42
7289,1.691667,24.999154,0.42
7290,1.29,25.00923,0.42
7291,1.661667,58.958793,0.42
7292,1.263333,41.355922,0.42
7293,1.52,34.408526,0.42
7294,1.913333,26.623939,0.42
7295,1.778333,23.105077,0.42
7296,1.31,22.305271,0.42
7297,1.865,23.338745,0.42
7298,1.985,21.227626,0.42
7299,2.718333,22.430216,0.42
7300,3.96,23.732789,0.42
7301,4.395,24.245827,0.42
7302,5.455,26.340528,0.42
7303,6.171667,42.088134,0.42
7304,6.24,28.566581,0.42
7305,7.291667,24.632061,0.42
7306,6.161667,24.002487,0.42
7307,4.87,24.339451,0.42
7308,4.535,24.236309,0.42
7309,3.918333,22.720857,0.42
7310,4.988333,22.49842,0.42
7311,5.738333,22.34306,0.42
7312,7.585,22.906633,0.42
7313,8.88,23.979199,0.42
7314,8.82,79.394381,0.42
7315,8.531667,22.24278,0.42
7316,8.495,24.164079,0.42
7317,8.996667,26.096075,0.42
7318,7.843333,25.666872,0.42
7319,7.436667,24.45679,0.42
7320,7.638333,41.240709,0.42
7321,6.9,50.859788,0.42
7322,5.0825,28.385393,0.42
7323,5.59,28.320619,0.42
7324,5.245,27.332387,0.42
7325,4.721667,30.296106,0.42
7326,3.264,27.161223,0.42
7327,3.264,140.722978,0.42
7328,3.264,33.082913,0.42
7329,2.58,33.374312,0.42
7330,1.496667,26.690354,0.42
7331,1.905,27.02284,0.42
7332,2.05,24.900206,0.42
7333,3.113333,23.958417,0.42
7334,3.175,22.88671,0.42
7335,3.195,24.027952,0.42
7336,6.2975,23.112168,0.42
7337,7.12,24.094983,0.42
7338,5.33,193.740815,0.42
7339,5.2,25.881985,0.42
7340,5.576,25.970966,0.42
7341,5.413333,25.757002,0.42
7342,6.54,26.047173,0.42
7343,5.981667,28.452469,0.42
7344,4.613333,24.68874,0.42
7345,4.916667,24.562395,0.42
7346,5.046667,24.099976,0.42
7347,4.18,24.243874,0.42
7348,5.566667,24.793861,0.42
7349,5.333333,25.0631,0.42
7350,4.961667,25.127632,0.42
7351,6.511667,26.248176,0.42
7352,7.371667,28.785802,0.42
7353,7.561667,26.211015,0.42
7354,6.38,24.56269,0.42
7355,6.448333,22.714399,0.42
7356,7.42,21.817743,0.42
7357,6.933333,19.693564,0.42
7358,7.888333,18.888308,0.42
7359,7.415,19.791997,0.42
7360,6.95,22.361336,0.42
7361,6.891667,23.380631,0.42
7362,6.77,26.176899,0.42
