,index,capacity_MW,depth_m,duration_hr,k_type,permeability_mD,porosity,thickness_m,RTE,kWh_in,kWh_out,kW_in_avg,kW_out_avg,kg_water_per_kWh,kg_CO2_per_kWh,kg_fuel_per_kWh,dp_well_avg,dp_pipe_f_avg,T_aquifer,T_cmp_out,errors,MWh_cushion_gas,T_store_init,T_cmp_out_avg,T_exp_out_avg,p_store_min,p_store_max,solve_time,iterations,m_dot,r_f
143,143,440.0,1402.35,48.0,expected,38.33,0.2292,62.44,0.0,46145202.26845557,0.0,895245.6785459213,,inf,,,1.1044383756434701,12.324950779527137,,,true,285845.3682319159,316.02152033,363.3270536399684,316.02152032999993,14.0235,17.34005775,66.6464364528656,23,,inf
144,144,450.0,1402.35,48.0,expected,38.33,0.2292,62.44,0.0,47972903.64582134,0.0,895285.4264515163,,inf,,,1.107280307889877,12.327280005069843,,,true,297583.4658099111,316.02152033,363.32775147050216,316.02152032999993,14.0235,17.34005775,66.15540337562561,22,,inf
145,145,460.0,1402.35,48.0,expected,38.33,0.2292,62.44,0.0,10.823029868556198,0.0,1490057.4659939844,,inf,,,0.0,26.073453988362573,,,true,0.04416162293089529,316.02152033,367.02952408169784,316.02152032999993,14.0235,17.34005775,66.33317637443542,22,,-inf
146,146,470.0,1402.35,48.0,expected,38.33,0.2292,62.44,0.0,86321046.45752245,0.0,1014902.4001817681,,inf,,,1.293219641002982,15.161258348253366,,,true,588564.8249502844,316.02152033,364.2357995292595,316.02152032999993,14.0235,17.34005775,59.80340576171875,21,,inf
147,147,480.0,1402.35,48.0,expected,38.33,0.2292,62.44,0.0,48720394.36785234,0.0,912855.2601841916,,inf,,,1.1287590539983043,12.725593261539391,,,true,305369.17065180565,316.02152033,363.46479886180293,316.02152032999993,14.0235,17.34005775,57.59955310821533,20,,inf
148,148,490.0,1402.35,48.0,expected,38.33,0.2292,62.44,0.0,79588917.79418574,0.0,1005037.7288904707,,inf,,,1.2748503249144705,14.916482820361207,,,true,537353.3958540643,316.02152033,364.16313434941515,316.02152032999993,14.0235,17.34005775,57.19454264640808,20,,inf
149,149,500.0,1402.35,48.0,expected,38.33,0.2292,62.44,0.0,9830236986.378176,0.0,1333598.4428514782,,inf,,,2.199298727020524,24.516897614379804,,,true,135435252.0493223,316.02152033,366.3937322827663,316.02152032999993,14.0235,17.34005775,58.067113399505615,20,,inf
150,150,10.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8151212525034646,883304.6650575185,720000.4049238377,11838.724423980837,9999.995731107378,85.35755037192385,0.0,0.0,0.011709930516587886,0.004345688906183612,,,false,3617.01686836488,316.02152033,355.6387882767615,316.02152032999993,14.0235,17.34005775,70.14128017425537,24,25.875669439718855,63.983345375629085
151,151,20.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8145643282672699,1767816.7409141923,1440000.4560624033,23693.636092890058,19999.990433382518,85.38857352786009,0.0,0.0,0.024848406757470888,0.015938583033617747,,,false,7268.049812300297,316.02152033,355.65974017947354,316.02152032999993,14.0235,17.34005775,79.0775191783905,26,51.77014654424649,90.68409928429497
152,152,30.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8138366483373785,2654095.808416703,2160000.4370881342,35572.23031794973,29999.984140772518,85.42790617125794,0.0,0.0,0.03854205213550449,0.0343326068107992,,,false,10957.737100245191,316.02152033,355.68862174496985,316.02152032999993,14.0235,17.34005775,83.14435148239136,27,77.69098828123754,111.32394201277798
153,153,40.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8129446450683618,3542676.9231878184,2880000.233912797,47481.68591969792,39999.9816655298,85.4752725650512,0.0,0.0,0.052610039436187944,0.05938934687715893,,,false,14689.914142655394,316.02152033,355.7251902171092,316.02152032999993,14.0235,17.34005775,83.92543506622314,28,103.64542345565067,128.86055933187663
154,154,50.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8118920269875256,4434087.204928038,3600000.048648476,59429.04300945862,49999.9649646406,85.53063696270449,0.0,0.0,0.06696975407252696,0.0910426381414292,,,false,18468.207852926356,316.02152033,355.7692167089746,316.02152032999993,14.0235,17.34005775,85.0990617275238,28,129.64068066445566,144.43818566896792
155,155,60.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8106812876015469,5328850.858995061,4319999.675806725,71421.3735904267,59999.970056537,85.59407261524068,0.0,0.0,0.08157527929274697,0.12925604718040895,,,false,22296.188830860596,316.02152033,355.820487047451,316.02152032999993,14.0235,17.34005775,87.7465078830719,29,155.68421348231544,158.64336109530788
156,156,70.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8093142458819627,6227493.284799457,5039999.031522458,83465.668384451,69999.95281408905,85.66572051712451,0.0,0.0,0.09639849744689168,0.174008040884949,,,false,26177.445579926625,316.02152033,355.8787954145236,316.02152032999993,14.0235,17.34005775,87.08915734291077,29,181.78360413915374,171.8246388583981
157,157,80.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8077923027689204,7130544.354966882,5759998.844494624,95569.07826280121,79999.9645631206,85.74577499059657,0.0,0.0,0.11142161610202587,0.22528693283873796,,,false,30115.63332143146,316.02152033,355.94393532907094,316.02152032999993,14.0235,17.34005775,90.38948559761047,30,207.94685901947378,184.2094475312574
158,158,90.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8061165795245165,8038536.912117555,6479997.879977773,107738.69836435805,89999.94923098436,85.83447614492898,0.0,0.0,0.12663311787110157,0.2830876281830568,,,false,34114.48841014193,316.02152033,356.0156948587522,316.02152032999993,14.0235,17.34005775,91.06851077079773,30,234.18220559106186,195.95616518143342
159,159,100.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8042879180943407,8952015.696492046,7199998.067279448,119981.86647664895,99999.96434982092,85.93211003214549,0.0,0.0,0.1420260280367435,0.347412048813712,,,false,38177.88711189504,316.02152033,356.09385734608486,316.02152032999993,14.0235,17.34005775,95.14260077476501,31,260.4984494067515,207.1806264432535
160,160,110.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8023069128502125,9871530.234949177,7919996.947909607,132305.91884203083,109999.95160410412,86.0390075831204,0.0,0.0,0.1575963790573611,0.41826795273814765,,,false,42309.82810933475,316.02152033,356.178200506882,316.02152032999993,14.0235,17.34005775,93.71080923080444,31,286.90474180406443,217.97078750679282
161,161,120.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.8001738381867406,10797650.58854455,8639997.514835011,144718.5134805515,119999.96724187816,86.155549556053,0.0,0.0,0.17334281965574705,0.4956710901069114,,,false,46514.519124230974,316.02152033,356.26849975988415,316.02152032999993,14.0235,17.34005775,98.01228141784668,32,313.410965879236,228.39561370682821
162,162,130.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7978886462730653,11730955.703278627,9359996.365578279,157227.40136124974,129999.95692140875,86.28216830937664,0.0,0.0,0.18926580809320245,0.5796446460268521,,,false,50796.33859865591,316.02152033,356.36452828165295,316.02152032999993,14.0235,17.34005775,97.07275342941284,32,340.02752555522807,238.5105382347671
163,163,140.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7954508689558485,12672052.05860006,10079994.821467167,169840.71707394847,139999.94402130225,86.41935544984058,0.0,0.0,0.20536761373759863,0.6702219730053737,,,false,55159.9368709513,316.02152033,356.46606086120033,316.02152032999993,14.0235,17.34005775,97.51064157485962,32,366.76570185373026,248.3612205034547
164,164,150.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7928595593587353,13621575.20064326,10799996.111353891,182566.96613356602,149999.96302810393,86.56766821266375,0.0,0.0,0.22165204434312552,0.7674477603129688,,,false,59610.261280093226,316.02152033,356.57287570002484,316.02152032999993,14.0235,17.34005775,99.67259001731873,33,393.63768509117165,257.98603780851965
165,165,160.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7901132399603097,14580181.767615229,11519994.655620703,195414.96892447412,159999.95257374036,86.72773638963781,0.0,0.0,0.23812417664330546,0.8713787722325945,,,false,64152.53899254561,316.02152033,356.68475558617104,316.02152032999993,14.0235,17.34005775,100.70501780509949,33,420.6565675228203,267.4177978022922
166,166,170.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7872097613763743,15548578.477826722,12239992.753271803,208394.1912788432,169999.93947030127,86.90027561724126,0.0,0.0,0.2547906378609284,0.9820877657123878,,,false,68792.4340352764,316.02152033,356.801492261595,316.02152032999993,14.0235,17.34005775,99.38543367385864,33,447.8367630143124,276.68516374136937
167,167,180.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7841462116917307,16527523.25530738,12959994.749296263,221514.76195330036,179999.96002018236,87.0860993561916,0.0,0.0,0.27165951444892883,1.0996653258319815,,,false,73536.08030898633,316.02152033,356.92288809927487,316.02152032999993,14.0235,17.34005775,102.73838257789612,34,475.19409977873386,285.8135957986648
168,168,190.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7809188257812637,17517816.891038235,13679992.996800765,234787.46411865327,189999.94900279716,87.28613254494323,0.0,0.0,0.2887402406600176,1.224221394317482,,,false,78390.07350901728,316.02152033,357.04875717975744,316.02152032999993,14.0235,17.34005775,103.36894702911377,34,502.74590061694033,294.8260276775602
169,169,200.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7775227754498226,18520345.8629596,14399990.71765899,248224.15924640425,199999.9349543658,87.50143481003533,0.0,0.0,0.3060440816137289,1.3558910051128703,,,false,83361.71039308819,316.02152033,357.17893023945277,316.02152032999993,14.0235,17.34005775,103.3334903717041,34,530.5115500312733,303.7436328839799
170,170,210.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7739520120010007,19536086.34459431,15119993.333024042,261837.88474646583,209999.95618405537,87.73322350769182,0.0,0.0,0.32358419296643115,1.4948375641870189,,,false,88459.05500578735,316.02152033,357.31325646630467,316.02152032999993,14.0235,17.34005775,106.1813793182373,35,558.5127348678518,312.5862809348864
171,171,220.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7701990905699481,20566099.57404006,15839991.18849665,275642.9449458316,219999.94354331787,87.98290130165601,0.0,0.0,0.3413756710462539,1.6412561709300677,,,false,93690.97097824892,316.02152033,357.45160486676696,316.02152032999993,14.0235,17.34005775,106.14726305007935,35,586.7737112322437,321.37288259360497
172,172,230.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7662548097515166,21611601.53317755,16559993.621230548,289655.55516979325,229999.96095347137,88.25210054764344,0.0,0.0,0.35943635956528314,1.7953832376708012,,,false,99067.52526083864,316.02152033,357.5938709368058,316.02152032999993,14.0235,17.34005775,108.30039858818054,36,615.3222144907487,330.1220162924815
173,173,240.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7621079646815108,22673941.6434222,17279991.517175842,303893.88549849176,239999.94876312092,88.54272635697075,0.0,0.0,0.3777868348109806,1.9575005537812922,,,false,104599.9706874125,316.02152033,357.73997710749666,316.02152032999993,14.0235,17.34005775,108.24060773849487,36,644.1897790135673,338.85210491409106
174,174,250.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7577448258047681,23754683.718136452,17999988.676046666,318378.86098698736,249999.93218497947,88.85702634269857,0.0,0.0,0.3964514199517427,2.127948382938502,,,false,110301.24771823929,316.02152033,357.8898805493725,316.02152032999993,14.0235,17.34005775,108.88300514221191,36,673.4129581788372,347.58203047285593
175,175,260.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.753148589042731,24855641.771393612,18719991.529876664,333134.73030874494,259999.9503556081,89.19767381784666,0.0,0.0,0.41545886992525266,2.307137430808117,,,false,116186.30075967248,316.02152033,358.0435783525984,316.02152032999993,14.0235,17.34005775,111.7876329421997,37,703.0344053123512,356.3315415902515
176,176,270.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7482986728513498,25978916.104070067,19439988.44279219,348189.75887085334,269999.93208651926,89.56787679187629,0.0,0.0,0.43484320555796513,2.495563586644063,,,false,122272.43348422092,316.02152033,358.2011135235851,316.02152032999993,14.0235,17.34005775,111.43373227119446,37,733.1042428655686,365.1216852244098
177,177,280.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7431695645602017,27127040.6344679,20159990.976124406,363577.7916427996,279999.94725278666,89.97154205335373,0.0,0.0,0.4546457162580338,2.693835532392237,,,false,128580.28390798705,316.02152033,358.3625895486755,316.02152032999993,14.0235,17.34005775,115.98909950256348,38,763.6826052521685,373.9757451607342
178,178,290.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7377295219029034,28303038.714093816,20879987.218947798,379339.4715062419,289999.9243038341,90.4134814507134,0.0,0.0,0.4749164382953445,2.9027011884926037,,,false,135134.4245723923,316.02152033,358.52818061214515,316.02152032999993,14.0235,17.34005775,116.76426267623901,38,794.8421286643902,382.91986773214927
179,179,300.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7319383762208006,29510666.519619215,21599989.333563633,395525.0166636321,299999.9362191545,90.89973480347001,0.0,0.0,0.4957177081564347,3.1230984700426876,,,false,141965.04655576125,316.02152033,358.69815711120236,316.02152032999993,14.0235,17.34005775,118.93703413009644,39,826.6726487680108,391.9845891409735
180,180,310.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7257446610959596,30754605.332929414,22319990.62448685,412197.2382044516,309999.9429485805,91.43801888565498,0.0,0.0,0.5171279287782218,3.3562158395772097,,,false,149109.57717897528,316.02152033,358.8729120614146,316.02152032999993,14.0235,17.34005775,121.15097498893738,40,859.2869296830509,401.20635308804907
181,181,320.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7190809676885873,32040877.460746095,23039985.170064747,429436.9122758335,319999.9071922335,92.0384375601306,0.0,0.0,0.539248387126994,3.6035943556300127,,,false,156615.76513615032,316.02152033,359.0530096855926,316.02152032999993,14.0235,17.34005775,122.83104276657104,40,892.8302515348589,410.6302898773286
182,182,330.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7118565559095661,33377490.108279686,23759985.153385587,447351.2325525604,329999.9043386166,92.71462102943771,0.0,0.0,0.5622139757807058,3.8672887975207235,,,false,164546.49351853092,316.02152033,359.2392620048369,316.02152032999993,14.0235,17.34005775,125.30225729942322,41,927.4955796635536,420.3145263223571
183,183,340.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.7039452152943889,34775410.07738986,24479983.533878867,466087.25631310686,339999.890146426,93.48562866948356,0.0,0.0,0.5862101927791465,4.150126592165342,,,false,172987.25548656835,316.02152033,359.43285012126876,316.02152032999993,14.0235,17.34005775,128.416898727417,42,963.5481987657784,430.3369545502141
184,184,350.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.6951629260681857,36250475.73308298,25199986.781973727,485857.1981267915,349999.9082913064,94.37944699146219,0.0,0.0,0.611505238324297,4.456188372859124,,,false,182060.41931501203,316.02152033,359.63555470312116,316.02152032999993,14.0235,17.34005775,136.19258165359497,44,1001.3713456201783,440.80803214862226
185,185,360.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.6852240511938354,37827023.74954917,25919986.45827151,506987.3198214498,359999.901753325,95.43992814366807,0.0,0.0,0.6385119805949873,4.791738777643868,,,false,191952.49423433727,316.02152033,359.8502014850281,316.02152032999993,14.0235,17.34005775,140.43653988838196,46,1041.5551946996109,451.8954256668081
186,186,370.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.6736418488123995,39546216.92504724,26639986.68292503,530029.276853323,369999.89842919365,96.74264046279923,0.0,0.0,0.6679292025064967,5.167335679996195,,,false,202976.24473914623,316.02152033,360.08168016910145,316.02152032999993,14.0235,17.34005775,150.75271558761597,49,1085.0989550493555,463.8801794924317
187,187,380.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.6594538102466678,41488860.668060504,27359987.25034561,556066.0882228183,379999.89702331333,98.43902907188323,0.0,0.0,0.7011297173440886,5.603612416301586,,,false,215740.58525929032,316.02152033,360.33975041726075,316.02152032999993,14.0235,17.34005775,166.99564743041992,54,1133.9674887566962,477.3110473732796
188,188,390.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.6401195027459791,43866785.093545474,28079984.661145054,587936.8930886971,389999.8669947697,100.93528406255719,0.0,0.0,0.7417142859165656,6.154340747231277,,,false,231828.37586473976,316.02152033,360.6503055794256,316.02152032999993,14.0235,17.34005775,198.11107683181763,64,1193.321008997485,493.6226142068954
189,189,400.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,104711395.45566843,0.0,955375.3484556786,,inf,,,1.2366589036661249,13.743336137044368,,,true,693277.457039867,316.02152033,363.7972467677166,316.02152032999993,14.0235,17.34005775,376.2874336242676,120,,inf
190,190,410.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,1929456663.0963771,0.0,1230231.2014696123,,inf,,,1.8616044427607261,21.14792638043221,,,true,19154783.463192657,316.02152033,365.7346736965894,316.02152032999993,14.0235,17.34005775,105.11021089553833,34,,inf
191,191,420.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,377228369.0728253,0.0,1116664.0051722017,,inf,,,1.5475486183055274,17.847920714631183,,,true,2986120.9992494164,316.02152033,364.96707187012726,316.02152032999993,14.0235,17.34005775,87.00493121147156,28,,inf
192,192,430.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,108019889.08444925,0.0,974016.4107635308,,inf,,,1.2617486910943096,14.18652679099937,,,true,724591.6727318229,316.02152033,363.9372437538404,316.02152032999993,14.0235,17.34005775,76.67615461349487,25,,inf
193,193,440.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,71587990.74577433,0.0,889537.4288140133,,inf,,,1.1292613726796883,12.212756088516365,,,true,448989.1439593652,316.02152033,363.28657471474503,316.02152032999993,14.0235,17.34005775,71.25784254074097,23,,inf
194,194,450.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,76398515.39103392,0.0,910379.1875865253,,inf,,,1.1588121459234304,12.686985143743252,,,true,486172.9016865482,316.02152033,363.4500432210944,316.02152032999993,14.0235,17.34005775,68.14725685119629,22,,inf
195,195,460.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,68533505.3651832,0.0,889776.5681601418,,inf,,,1.1264244914500114,12.21653395465983,,,true,429221.54529378045,316.02152033,363.2880277123178,316.02152032999993,14.0235,17.34005775,65.00397109985352,21,,inf
196,196,470.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,156444772.83239934,0.0,1037730.7910007766,,inf,,,1.3701129611679113,15.760318663724258,,,true,1113284.7276028926,316.02152033,364.40625215892703,316.02152032999993,14.0235,17.34005775,65.66056561470032,21,,inf
197,197,480.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,75512897.01882476,0.0,921041.9572994844,,inf,,,1.1706740548323575,12.930497712057917,,,true,483360.37886265584,316.02152033,363.5323813514999,316.02152032999993,14.0235,17.34005775,62.72290897369385,20,,inf
198,198,490.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,135804653.94671515,0.0,1029819.1162506364,,inf,,,1.3485547772497015,15.555051863786494,,,true,954723.4876077606,316.02152033,364.3480745919498,316.02152032999993,14.0235,17.34005775,62.11254072189331,20,,inf
199,199,500.0,1402.35,72.0,expected,38.33,0.2292,62.44,0.0,66403265.670917384,0.0,891342.5909475592,,inf,,,1.1260187340469754,12.250575031137892,,,true,415784.6684430169,316.02152033,363.3000278141085,316.02152032999993,14.0235,17.34005775,59.1511595249176,19,,inf
200,200,10.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.8151026314650863,2061091.1153857608,1680000.7918402434,11838.9986705147,9999.998932899676,85.35876622445653,0.0,0.0,0.012574018839129071,0.0043458443878481474,,,false,8442.117850225037,316.02152033,355.63928053584027,316.02152032999993,14.0235,17.34005775,81.59561467170715,26,25.876042161179555,97.74972042566242
201,201,20.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.8145270732872221,4125095.3207170945,3360001.8186145094,23694.725461261412,19999.995214824332,85.39101786059904,0.0,0.0,0.0265777000634135,0.015939734551612093,,,false,16968.538738069496,316.02152033,355.66071709599936,316.02152032999993,14.0235,17.34005775,84.4986162185669,27,51.771634704699416,138.56089445799387
202,202,30.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.81378098380153,6193315.115488522,5040002.067675135,35574.6729334798,29999.992060336637,85.43159706228163,0.0,0.0,0.04113803666895876,0.034336389061270255,,,false,25590.24080426709,316.02152033,355.69004694076006,316.02152032999993,14.0235,17.34005775,86.21044135093689,28,77.6943551557856,170.1217457119497
203,203,40.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.8128702980777712,8267005.829032663,6720003.492456453,47486.028703269454,39999.981664825114,85.48023284756448,0.0,0.0,0.05607454769900629,0.05939819132955639,,,false,34316.39032274368,316.02152033,355.7270771142799,316.02152032999993,14.0235,17.34005775,87.46095585823059,28,103.65143818351386,196.949043710533
204,204,50.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.8117988876987325,10347393.297965158,8400002.369869435,59435.88216845778,49999.98241839063,85.53689517932324,0.0,0.0,0.07130503292592665,0.09105996695764582,,,false,43155.64180676202,316.02152033,355.7715575032723,316.02152032999993,14.0235,17.34005775,89.16639423370361,29,129.65018901083113,220.78999211848284
205,205,60.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.810569221276032,12435708.754002381,10080002.760747245,71431.24802809878,59999.97004032239,85.6016626511726,0.0,0.0,0.08678387113527933,0.12928603989783685,,,false,52116.587423967634,316.02152033,355.823273144927,316.02152032999993,14.0235,17.34005775,89.1081440448761,29,155.69801872533654,242.54022026705994
206,206,70.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.8091830760712382,14533179.144188054,11760002.604988454,83479.19825009744,69999.95277510317,85.67468263327869,0.0,0.0,0.1024834015653232,0.17405610305211744,,,false,61207.85481815792,316.02152033,355.88201809610456,316.02152032999993,14.0235,17.34005775,87.24961996078491,29,181.80262179789062,262.73193277447297
207,207,80.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.8076418193173943,16641042.13034629,13440001.541490285,95586.84333479332,79999.92958934634,85.75615561506851,0.0,0.0,0.11838615827016591,0.22535936129826503,,,false,70438.24850892521,316.02152033,355.94758533553335,316.02152032999993,14.0235,17.34005775,87.95915579795837,29,207.97198819070812,281.7124045015463
208,208,90.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.8059465084452134,18760549.18812795,15119999.114686405,107761.43332366446,89999.94915260008,85.84632972799707,0.0,0.0,0.13448119428569016,0.28319254852115255,,,false,79816.82057226759,316.02152033,356.01976358346786,316.02152032999993,14.0235,17.34005775,91.71628594398499,30,234.2145456203506,299.72353849879005
209,209,100.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.804097954670404,20892972.782610893,16799996.68148184,120010.1695303406,99999.92938755993,85.94549763602822,0.0,0.0,0.15076176442923825,0.3475581686597659,,,false,89352.93915718974,316.02152033,356.09833528713256,316.02152032999993,14.0235,17.34005775,92.05890202522278,30,260.53898764390345,316.94225565272734
210,210,110.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.8020966651552287,23039611.88074778,18479995.85601858,132340.59907443638,109999.95148419749,86.05400030764369,0.0,0.0,0.16722457319529455,0.4184664172540458,,,false,99056.36322385324,316.02152033,356.18307952267077,316.02152032999993,14.0235,17.34005775,95.7880277633667,31,286.9547362243011,333.50301066263563
211,211,120.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7999428706721314,25201790.594359063,20159992.71412951,144760.25960323485,119999.9353639945,86.17222670868536,0.0,0.0,0.1838685448286459,0.4959337942787957,,,false,108937.26214525854,316.02152033,356.27377101247544,316.02152032999993,14.0235,17.34005775,96.66743564605713,31,313.47159128646535,349.5111771607352
212,212,130.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7976364150475572,27380888.178481556,21839993.48750207,157277.12013765657,129999.9567622843,86.30062155320896,0.0,0.0,0.20069486437437384,0.579986401537275,,,false,119006.40054692312,316.02152033,356.3701847365735,316.02152032999993,14.0235,17.34005775,98.57358527183533,32,340.1002473354325,365.05163522818384
213,213,140.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7951767590984473,29578316.82449592,23519990.112089742,169899.26353012526,139999.9437793762,86.4396875168346,0.0,0.0,0.21770620517502148,0.6706589653501893,,,false,129275.0699886352,316.02152033,356.4720954175588,316.02152032999993,14.0235,17.34005775,99.78988146781921,32,366.8519912895884,380.19423510123454
214,214,150.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7925628432511448,31795575.972326316,25199992.09543473,182635.3144944593,149999.9628329489,86.58999613785085,0.0,0.0,0.2349070332090875,0.7679988452049575,,,false,139755.3912342998,316.02152033,356.57928258024236,316.02152032999993,14.0235,17.34005775,102.87596392631531,33,393.7392136501831,394.99781295632636
215,215,160.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7897930690128803,34034217.08238586,26879988.760948125,195494.1870382094,159999.95228506267,86.75219310665074,0.0,0.0,0.2523030780570494,0.8720655290051472,,,false,150460.19840253482,316.02152033,356.69153024693895,316.02152032999993,14.0235,17.34005775,102.02573776245117,33,420.7751898475678,409.5127317717211
216,216,170.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.786865147395786,36295907.167407155,28559984.343145594,208485.45868882287,169999.9390477292,86.92701240073485,0.0,0.0,0.26990169012667237,0.9829348743823799,,,false,161403.39768469176,316.02152033,356.80863163323573,316.02152032999993,14.0235,17.34005775,105.54047632217407,33,447.9745492998529,423.78305276845737
217,217,180.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7837760049034583,38582436.972551525,30239988.309785917,221619.39126612383,179999.95968466217,87.11528877493835,0.0,0.0,0.2877117566945798,1.100701014455314,,,false,172600.07670404945,316.02152033,356.93039084686666,316.02152032999993,14.0235,17.34005775,106.57515788078308,34,475.3533743482143,437.8479935571884
218,218,190.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7805216889826454,40895704.23316321,31919984.140203267,234906.9255927495,189999.9485154129,87.31797203032059,0.0,0.0,0.305743594431958,1.2254779641924423,,,false,184066.50634541258,316.02152033,357.05662398405644,316.02152032999993,14.0235,17.34005775,104.72238945960999,34,502.929287301404,451.74297165113234
219,219,200.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7770971516554203,43237809.589657515,33599978.67594227,248360.11319619147,199999.9342482675,87.53615113570395,0.0,0.0,0.32400946920340246,1.3574054911887095,,,false,195820.6967255537,316.02152033,357.18716414646684,316.02152032999993,14.0235,17.34005775,106.25937724113464,34,530.7220303486032,465.50077084231464
220,220,210.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7734960850101734,45611070.44207224,35279984.42006612,261992.220901402,209999.9556169482,87.77107834162898,0.0,0.0,0.34252367229229835,1.4966525410870168,,,false,207882.5865800952,316.02152033,357.3218632936579,316.02152032999993,14.0235,17.34005775,110.71082901954651,35,558.7537192953431,479.152257384144
221,221,220.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7697107368701722,48018011.74333003,36959979.20199914,275817.8294145176,219999.94271562685,88.02419811163017,0.0,0.0,0.3613025859344845,1.6434207297554784,,,false,220274.14251356258,316.02152033,357.4605936711847,316.02152032999993,14.0235,17.34005775,106.834632396698,35,587.0491259427365,492.72691882002897
222,222,230.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7657315360162511,50461529.843426205,38639984.75673664,289853.4946309903,229999.96027302218,88.29719354476731,0.0,0.0,0.38036555567880403,1.7979542677359717,,,false,233020.33704005342,316.02152033,357.60325464342435,316.02152032999993,14.0235,17.34005775,109.50381374359131,36,615.6366165537853,506.2538399230152
223,223,240.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7615468303009977,52944845.90091041,40319979.57661309,304117.80387725704,239999.94775215085,88.59203182296464,0.0,0.0,0.39973489391598,1.9605443142650933,,,false,246149.14719751585,316.02152033,357.7497732431972,316.02152032999993,14.0235,17.34005775,110.87442183494568,36,644.5484979998608,519.7619928381819
